file_name,label
Experiment_2024-09-17_17-26-28_871_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-58-11_272_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-31_010_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-41_501_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-25_832_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-12_792_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-39_200_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-11_321_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-36_072_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-10_508_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-18_720_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-53_836_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-48_535_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-44_584_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-50_044_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-21_710_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-27_740_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-12_016_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-54_862_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-40_295_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-32_164_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-06-08_218_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-57_321_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-57_121_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-17_178_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-14_865_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-30_408_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-42_123_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-13_421_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-06-02_514_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-16_589_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-17_397_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-30_752_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-39_389_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-33_319_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-50_467_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-59_158_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-02_055_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-18_777_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-28_936_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-13_057_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-22_021_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-31_481_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-17_553_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-55_737_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-43_936_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-21_007_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-01-39_591_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-32_152_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-01_467_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-58_113_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-40_388_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-12_502_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-02_638_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-06_133_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-49_079_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-05_760_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-18_950_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-36_917_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-40_969_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-43_747_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-55_759_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-46_096_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-20-44_106_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-10_731_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-37_654_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-24_110_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-46_188_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-27_256_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-49_777_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-07_102_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-07_235_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-58_007_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-38_839_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-28_134_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-14_234_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-39_836_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-42_550_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-59_942_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-58_595_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-28_051_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-04_695_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-04-49_504_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-00_900_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-10_462_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-55_169_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-06-14_517_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-46_233_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-12_248_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-00_613_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-52_089_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-00_164_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-58-06_413_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-04-09_519_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-20_141_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-48_394_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-26_468_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-13_444_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-32_809_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-23_539_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-07_036_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-08_393_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-57_279_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-39_545_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-42_247_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-06-19_969_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-53_700_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-17_271_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-18_079_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-52_950_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-15_393_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-00_433_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-05_066_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-01_653_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-12_678_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-32_480_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-23_733_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-57_811_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-20_432_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-11_851_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-33_995_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-42_261_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-13_581_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-51_757_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-30_051_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-31_294_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-53_019_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-47_871_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-36_648_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-10_934_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-58-20_720_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-02_837_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-16_836_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-08_236_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-37_921_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-02_060_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-28_047_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-47_014_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-36_656_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-56_540_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-33_390_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-38_055_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-24_139_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-28_375_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-06_669_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-20-49_857_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-15_212_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-21_317_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-33_555_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-38_071_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-51_521_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-21_822_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-24_565_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-58-08_780_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-12_701_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-19_591_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-25_661_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-20_780_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-49_240_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-36_154_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-59_539_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-09_944_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-54_219_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-06-17_433_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-06-11_854_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-08_668_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-41_887_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-46_912_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-01-46_749_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-23_201_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-50_737_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-15_775_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-59_645_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-45_850_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-19_837_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-35_655_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-30_402_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-12_079_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-19_352_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-56_764_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-44_704_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-05_062_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-33_111_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-09_222_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-09_770_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-29_764_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-15_409_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-41_959_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-47_156_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-29_761_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-18_309_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-03_613_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-44_933_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-30_800_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-03_062_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-48_093_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-35_293_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-08_734_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-57_112_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-45_003_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-10_439_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-48_133_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-14_774_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-19_511_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-38_261_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-30_365_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-34_871_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-56_195_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-50_780_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-04-04_889_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-54_403_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-05_931_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-58-15_895_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-45_441_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-14_847_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-34_515_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-34_807_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-44_071_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-22_284_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-59_837_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-32_562_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-04_576_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-21_455_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-26_036_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-06_103_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-31_049_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-27_321_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-43_533_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-34_092_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-55_202_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-45_606_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-06_233_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-06_609_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-08_379_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-52_994_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-35_476_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-41_199_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-25_732_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-48_982_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-32_171_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-39_832_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-58-04_267_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-41_637_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-09_008_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-14_537_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-16_823_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-43_439_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-58_414_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-59_243_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-37_111_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-13_176_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-25_258_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-54_451_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-54_693_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-11_774_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-17_362_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-15_785_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-06-05_200_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-14_137_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-50_808_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-38_920_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-03_963_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-28_563_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-04-07_079_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-23_799_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-45_833_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-58_143_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-53_638_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-26_438_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-50_946_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-46_915_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-58-01_469_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-27_250_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-15_432_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-19_592_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-20-47_942_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-40_021_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-33_059_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-51_393_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-39_743_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-29_436_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-18_993_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-01-48_944_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-17_062_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-59_475_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-42_931_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-11_131_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-41_646_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-36_248_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-04_118_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-06_085_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-35_385_palm_release.hdf5,palm_release
